奇妙马戏团JAVA'143'
2021-09-16 11:17:00-2021-09-16 14:11:00
红利赢场次,3937,


奇妙马戏团JAVA'143'
2021-09-23 09:00:00-2021-09-23 10:31:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
50144,140424000,144321900,3897900,0.027758075542642282,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,1,125400,2.136386942403008e-05,0.0011968743825932087,
999~500,86,5123900,0.001837292770466587,0.04890482176211597,
499~400,84,3716900,0.0017945650316185267,0.035475776655986425,
399~300,313,10301300,0.006686891129721415,0.09832027174966046,
299~200,871,21015800,0.0186079302683302,0.20058431140113522,
199~100,1403,18893700,0.0299735088019142,0.18033002808932463,
99~50,3464,24240100,0.0740044436848402,0.23135849060205455,
49~30,3558,11941700,0.07601264741069902,0.113976992142052,
1~29,7678,9414100,0.16403178943770297,0.08985243321507756,
=0,29350,0,0.6270295675952828,0.0,
合计开奖,46808,104772900,
红利次数/奖项,3336,39549000,
红利赢场次,1612,


奇妙马戏团JAVA'143'
2021-09-23 09:00:00-2021-09-23 10:31:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
50144,140424000,144321900,3897900,0.027758075542642282,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,1,125400,2.136386942403008e-05,0.0011968743825932087,
999~500,86,5123900,0.001837292770466587,0.04890482176211597,
499~400,84,3716900,0.0017945650316185267,0.035475776655986425,
399~300,313,10301300,0.006686891129721415,0.09832027174966046,
299~200,871,21015800,0.0186079302683302,0.20058431140113522,
199~100,1403,18893700,0.0299735088019142,0.18033002808932463,
99~50,3464,24240100,0.0740044436848402,0.23135849060205455,
49~30,3558,11941700,0.07601264741069902,0.113976992142052,
1~29,7678,9414100,0.16403178943770297,0.08985243321507756,
=0,29350,0,0.6270295675952828,0.0,
合计开奖,46808,104772900,
红利次数/奖项,3336,39549000,
红利赢场次,1612,


奇妙马戏团JAVA'143'
2021-09-23 09:00:00-2021-09-23 11:00:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
65017,182772000,188288300,5516300,0.030181318801566978,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,3,416400,4.924167815639157e-05,0.0030642296082289723,
999~500,107,6372400,0.0017562865209112993,0.04689360411978459,
499~400,108,4784600,0.0017727004136300964,0.03520920505171071,
399~300,397,13065200,0.006516315409362485,0.0961449872176589,
299~200,1135,27304300,0.01862976823583481,0.20092854104698926,
199~100,1827,24606100,0.029988181997242465,0.18107286302363812,
99~50,4490,31489300,0.07369837830739938,0.23172537320462194,
49~30,4628,15506500,0.07596349550259339,0.11411017391931451,
1~29,10067,12345800,0.16523865800013132,0.09085102280805295,
=0,38162,0,0.6263869739347384,0.0,
合计开奖,60924,135890600,
红利次数/奖项,4093,52397700,
红利赢场次,2022,


奇妙马戏团JAVA'143'
2021-09-23 15:00:00-2021-09-23 16:27:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
38918,105891000,163072200,57181200,0.5400005666203926,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,15,2066200,0.0004249652945009491,0.019890411169897343,
999~500,134,8194000,0.0037963566308751454,0.07888008378963257,
499~400,119,5322600,0.003371391336374196,0.051238361481413024,
399~300,396,12961800,0.011219083774825056,0.12477762631980223,
299~200,818,19549800,0.023174774060118423,0.18819744472425665,
199~100,1278,17701300,0.036207043091480866,0.17040273702531403,
99~50,2841,19854800,0.08048842677847975,0.19113354742816657,
49~30,3274,10921700,0.09275575827974049,0.10513846852882965,
1~29,5879,7307000,0.16655806442473864,0.07034131953268796,
=0,20543,0,0.5820041363288665,0.0,
合计开奖,35297,103879200,
红利次数/奖项,3621,59193000,
红利赢场次,1970,


奇妙马戏团JAVA'143'
2021-09-23 15:00:00-2021-09-23 16:27:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
38918,105891000,163072200,57181200,0.5400005666203926,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,15,2066200,0.0004249652945009491,0.019890411169897343,
999~500,134,8194000,0.0037963566308751454,0.07888008378963257,
499~400,119,5322600,0.003371391336374196,0.051238361481413024,
399~300,396,12961800,0.011219083774825056,0.12477762631980223,
299~200,818,19549800,0.023174774060118423,0.18819744472425665,
199~100,1278,17701300,0.036207043091480866,0.17040273702531403,
99~50,2841,19854800,0.08048842677847975,0.19113354742816657,
49~30,3274,10921700,0.09275575827974049,0.10513846852882965,
1~29,5879,7307000,0.16655806442473864,0.07034131953268796,
=0,20543,0,0.5820041363288665,0.0,
合计开奖,35297,103879200,
红利次数/奖项,3621,59193000,
红利赢场次,1970,


奇妙马戏团JAVA'143'
2021-09-23 16:30:00-2021-09-23 17:30:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
30609,86253000,89160400,2907400,0.03370781306157467,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,10,1396500,0.00034775351231047433,0.0210433207610856,
999~500,47,2672000,0.0016344415078592294,0.0402633391146586,
499~400,55,2469900,0.001912644317707609,0.0372179720356644,
399~300,190,6169600,0.006607316733899012,0.09296732672222967,
299~200,554,13363600,0.019265544582000277,0.20137094258707022,
199~100,901,12231900,0.03133259145917374,0.18431779106159898,
99~50,2102,14859500,0.07309778828766171,0.22391208367300502,
49~30,2194,7332900,0.07629712060091808,0.11049664647974553,
1~29,4756,5867200,0.16539157045486158,0.08841057756494196,
=0,17947,0,0.6241132285436083,0.0,
合计开奖,28756,66363100,
红利次数/奖项,1853,22797300,
红利赢场次,924,


奇妙马戏团JAVA'143'
2021-09-23 16:30:00-2021-09-23 17:30:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
30609,86253000,89160400,2907400,0.03370781306157467,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,10,1396500,0.00034775351231047433,0.0210433207610856,
999~500,47,2672000,0.0016344415078592294,0.0402633391146586,
499~400,55,2469900,0.001912644317707609,0.0372179720356644,
399~300,190,6169600,0.006607316733899012,0.09296732672222967,
299~200,554,13363600,0.019265544582000277,0.20137094258707022,
199~100,901,12231900,0.03133259145917374,0.18431779106159898,
99~50,2102,14859500,0.07309778828766171,0.22391208367300502,
49~30,2194,7332900,0.07629712060091808,0.11049664647974553,
1~29,4756,5867200,0.16539157045486158,0.08841057756494196,
=0,17947,0,0.6241132285436083,0.0,
合计开奖,28756,66363100,
红利次数/奖项,1853,22797300,
红利赢场次,924,


奇妙马戏团JAVA'143'
2021-09-24 13:43:00-2021-09-24 15:48:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
55286,156771000,152574700,-4196300,-0.02676706788883148,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,7,1154500,0.00013395334596322023,0.010486426685389941,
999~500,96,5657200,0.0018370744589241632,0.05138485322181722,
499~400,85,3780900,0.0016265763438391028,0.0343422526243316,
399~300,317,10440700,0.0060661729529058305,0.09483381125521936,
299~200,888,21287800,0.01699293874504851,0.19335899003312604,
199~100,1524,20715100,0.029163557035421093,0.188157104747095,
99~50,3557,24784300,0.06806743594159634,0.22511801203872667,
49~30,3533,11804600,0.0676081673268653,0.10722223685608843,
1~29,8461,10469600,0.16191132288497234,0.09509631253820575,
=0,33789,0,0.6465928009644641,0.0,
合计开奖,52257,110094700,
红利次数/奖项,3029,42480000,
红利赢场次,1580,


奇妙马戏团JAVA'143'
2021-09-26 09:00:00-2021-09-26 15:48:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
133741,379008000,362190900,-16817100,-0.04437135891590679,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,21,2855100,0.00016621945717474414,0.010892875469607653,
999~500,208,12476200,0.0016463641472546087,0.047599626259647296,
499~400,195,8670600,0.0015434663880511956,0.0330803705813387,
399~300,623,20458100,0.0049311772295174095,0.0780524449738294,
299~200,2237,53624600,0.01770632979523346,0.20459041361336644,
199~100,3614,48846000,0.028605577058548826,0.18635893495445183,
99~50,8769,61258000,0.0694084961888253,0.23371362317159664,
49~30,8662,28918900,0.06856156847845875,0.11033237939758213,
1~29,20406,24999600,0.1615178211003728,0.0953793315785799,
=0,81604,0,0.6459129801565628,0.0,
合计开奖,126339,262107100,
红利次数/奖项,7402,100083800,
红利赢场次,3743,





迷失拉斯维加斯JAVA'144'
2021-10-08 12:00:00-2021-10-08 13:35:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
40109,78270000,87715477,9445477,0.12067812699629488,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,0,0,0.0,0.0,
999~500,40,2241000,0.0015331544653123803,0.04824978792485004,
499~400,51,2268000,0.0019547719432732847,0.04883111067093257,
399~300,115,3859000,0.004407819087773093,0.08308609174564761,
299~200,161,3765000,0.0061709467228823305,0.08106222737039732,
199~100,552,7091500,0.021157531621310847,0.1526833427349728,
99~50,1575,10060500,0.06036795707167497,0.21660731433197405,
49~30,3368,11380400,0.12909160597930242,0.24502538442657892,
1~29,5978,5780400,0.22912993484093522,0.12445474079464666,
=0,14250,0,0.5461862782675354,0.0,
合计开奖,26090,46445800,
红利次数/奖项,14019,41269677,
红利赢场次,4951,


迷失拉斯维加斯-幸存者'144'
2021-10-08 12:00:00-2021-10-08 13:35:00
游戏场次,总底注量,总获取奖项数额,总输赢金币,输赢投注比,
40109,78270000,87715477,9445477,0.12067812699629488,
普通场开奖倍数,出现场次,开奖额,总场次占比,玩家赢数据占比,
1000+,0,0,0.0,0.0,
999~500,40,2241000,0.0015331544653123803,0.04824978792485004,
499~400,51,2268000,0.0019547719432732847,0.04883111067093257,
399~300,115,3859000,0.004407819087773093,0.08308609174564761,
299~200,161,3765000,0.0061709467228823305,0.08106222737039732,
199~100,552,7091500,0.021157531621310847,0.1526833427349728,
